zip,modzcta,dbn,feeder_school,n_hs_applicants,n_testers,n_offers,year,positive,total,modzcta_cum_perc_pos,3_2020,4_2020,5_2020,6_2020,7_2020,8_2020,9_2020,10_2020,11_2020,12_2020
10453,10453,10X447,CRESTON ACADEMY (10X447),157,37,5,2019,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,09X117,I.S. 117 JOSEPH H. WADE (09X117),118,5,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,09X229,I.S. 229 ROLAND PATTERSON (09X229),72,6,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,09X232,I.S. 232 (09X232),147,8,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE (09X303),107,9,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,09X568,YOUNG WOMEN'S LEADERSHIP SCHOOL OF THE BRONX (09X568),71,7,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING (10X015),63,27,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR. (10X279)",116,21,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,10X331,THE BRONX SCHOOL OF YOUNG LEADERS (10X331),143,18,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,10X390,M.S. 390 (10X390),174,29,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10453,10453,10X447,CRESTON ACADEMY (10X447),130,24,5,2020,2353,7825,30.1,38.1,188.1,38.1,6.4,NA,0,NA,NA,NA,10.2
10454,10454,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,10,10,5,2015,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223,18,18,5,2015,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X224,P.S./I.S. 224,11,11,5,2015,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,25,25,5,2015,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,98,5,5,2016,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223,98,8,5,2016,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X224,P.S./I.S. 224,130,14,5,2016,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,101,25,5,2016,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,97,8,5,2017,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223,99,18,5,2017,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X224,P.S./I.S. 224,129,5,5,2017,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,95,31,5,2017,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,101,5,5,2018,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X,98,10,5,2018,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X224,P.S./I.S. 224,132,16,5,2018,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,102,21,5,2018,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL (07X221),86,7,5,2019,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223 (07X223),79,12,5,2019,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X224,P.S./I.S. 224 (07X224),96,8,5,2019,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY (07X343),99,9,5,2019,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL (07X221),87,5,5,2020,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223 (07X223),110,5,5,2020,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X224,P.S./I.S. 224 (07X224),85,5,5,2020,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10454,10454,07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY (07X343),101,23,5,2020,1126,4202,26.8,29.1,264.3,34.4,13.2,NA,0,NA,0,NA,15.9
10455,10455,07X005,P.S. 5 PORT MORRIS,5,5,5,2015,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,11,11,5,2015,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,08X302,M.S. 302 LUISA DESSUS CRUZ,19,19,5,2015,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X005,P.S. 5 PORT MORRIS,91,15,5,2016,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,68,5,5,2016,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,08X302,M.S. 302 LUISA DESSUS CRUZ,166,26,5,2016,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X005,P.S. 5 PORT MORRIS,71,8,5,2017,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,57,5,5,2017,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X584,I.S. 584,106,10,5,2017,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,08X302,M.S. 302 LUISA DESSUS CRUZ,166,13,5,2017,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X005,P.S. 5 PORT MORRIS,97,17,5,2018,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,67,12,5,2018,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X584,I.S. 584,99,6,5,2018,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,08X302,M.S. 302 LUISA DESSUS CRUZ,185,36,5,2018,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X005,P.S. 5 PORT MORRIS (07X005),94,9,5,2019,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE (07X500),46,5,5,2019,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X584,I.S. 584 (07X584),85,12,5,2019,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,08X302,M.S. 302 LUISA DESSUS CRUZ (08X302),186,34,5,2019,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X005,P.S. 5 PORT MORRIS (07X005),81,5,5,2020,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE (07X500),49,9,5,2020,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,07X584,I.S. 584 (07X584),80,6,5,2020,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10455,10455,08X302,M.S. 302 LUISA DESSUS CRUZ (08X302),147,17,5,2020,1266,4237,29.9,16.7,241.1,43,11.9,NA,NA,0,0,NA,NA
10456,10456,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,6,6,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X298,ACADEMY OF PUBLIC RELATIONS,22,22,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,08X301,M.S. 301 PAUL L. DUNBAR,5,5,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X022,J.H.S. 022 JORDAN L. MOTT,11,11,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X128,MOTT HALL III,78,78,6,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X215,KAPPA,38,38,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X219,I.S. 219 NEW VENTURE SCHOOL,8,8,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X323,BRONX WRITING ACADEMY,24,24,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,21,21,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,5,5,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X454,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,40,40,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,12X267,BRONX LATIN,16,16,5,2015,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,107,11,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X298,ACADEMY OF PUBLIC RELATIONS,94,23,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,08X301,M.S. 301 PAUL L. DUNBAR,81,5,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X022,J.H.S. 022 JORDAN L. MOTT,144,13,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X128,MOTT HALL III,116,59,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X215,KAPPA,61,16,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X219,I.S. 219 NEW VENTURE SCHOOL,98,7,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X323,BRONX WRITING ACADEMY,156,60,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,77,11,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,56,10,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X454,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,153,44,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,12X267,BRONX LATIN,85,14,5,2016,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,85,6,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X298,ACADEMY OF PUBLIC RELATIONS,84,9,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,08X301,M.S. 301 PAUL L. DUNBAR,78,5,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X022,J.H.S. 022 JORDAN L. MOTT,149,24,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X128,MOTT HALL III,118,68,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X215,KAPPA,80,25,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X219,I.S. 219 NEW VENTURE SCHOOL,107,7,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X323,BRONX WRITING ACADEMY,158,29,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,65,13,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,74,21,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X454,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,155,35,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,12X267,BRONX LATIN,83,5,5,2017,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,97,38,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X298,ACADEMY OF PUBLIC RELATIONS,91,5,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,08X301,M.S. 301 PAUL L. DUNBAR,108,10,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X022,J.H.S. 022 JORDAN L. MOTT,159,21,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X128,MOTT HALL III,118,109,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X215,KAPPA,95,20,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X219,I.S. 219 NEW VENTURE SCHOOL,120,5,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X323,BRONX WRITING ACADEMY,163,10,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNIN,99,5,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,103,5,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X454,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,166,38,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X594,M.S. 594,59,5,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,12X267,BRONX LATIN,84,7,5,2018,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA (07X296),66,12,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X298,ACADEMY OF PUBLIC RELATIONS (07X298),90,26,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,08X301,M.S. 301 PAUL L. DUNBAR (08X301),69,5,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X022,J.H.S. 022 JORDAN L. MOTT (09X022),135,10,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X128,MOTT HALL III (09X128),111,96,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X215,KAPPA (09X215),122,41,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X219,I.S. 219 NEW VENTURE SCHOOL (09X219),113,11,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X323,BRONX WRITING ACADEMY (09X323),136,16,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING (09X324),58,13,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X328,NEW MILLENNIUM BRONX ACADEMY OF THE ARTS (09X328),82,7,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X454,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL (09X454),153,52,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X594,M.S. 594 (09X594),80,5,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,12X267,BRONX LATIN (12X267),72,6,5,2019,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA (07X296),69,11,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,07X298,ACADEMY OF PUBLIC RELATIONS (07X298),79,27,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,08X301,M.S. 301 PAUL L. DUNBAR (08X301),59,23,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X022,J.H.S. 022 JORDAN L. MOTT (09X022),126,21,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X128,MOTT HALL III (09X128),107,42,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X215,KAPPA (09X215),101,20,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X219,I.S. 219 NEW VENTURE SCHOOL (09X219),112,5,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X323,BRONX WRITING ACADEMY (09X323),95,9,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING (09X324),58,5,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X328,NEW MILLENNIUM BRONX ACADEMY OF THE ARTS (09X328),108,14,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X454,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL (09X454),137,40,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X593,SOUTH BRONX INTERNATIONAL MIDDLE SCHOOL (09X593),63,5,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,09X594,M.S. 594 (09X594),88,8,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10456,10456,12X267,BRONX LATIN (12X267),72,5,5,2020,2477,9067,27.3,36.5,283.3,47.2,11.8,NA,NA,NA,NA,NA,7.5
10457,10457,09X004,P.S./M.S. 004 CROTONA PARK WEST,9,9,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X231,EAGLE ACADEMY FOR YOUNG MEN,5,5,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",15,15,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,10,10,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X339,I.S. 339,7,7,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X350,NEW DIRECTIONS SECONDARY SCHOOL,5,5,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,15,15,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,13,13,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,10X118,J.H.S. 118 WILLIAM W. NILES,177,177,24,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,19,19,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,10X391,THE ANGELO PATRI MIDDLE SCHOOL,15,15,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,12X211,P.S. 211,20,20,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,33,33,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",15,15,5,2015,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X004,P.S./M.S. 004 CROTONA PARK WEST,64,11,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X231,EAGLE ACADEMY FOR YOUNG MEN,69,7,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",89,8,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,107,5,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X339,I.S. 339,179,30,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X350,NEW DIRECTIONS SECONDARY SCHOOL,72,5,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,43,11,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,28,14,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,10X118,J.H.S. 118 WILLIAM W. NILES,386,196,27,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,64,7,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,10X391,THE ANGELO PATRI MIDDLE SCHOOL,187,11,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,12X211,P.S. 211,85,18,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
10457,10457,12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,87,26,5,2016,2082,7495,27.8,36.6,200.8,38,12.2,NA,NA,0,0,8.1,NA
