zip,modzcta,dbn,n_hs_applicants,n_testers,n_offers,year,borough,positive,total,modzcta_cum_perc_pos
11215,11215,15K443,178,76,21,2019,BROOKLYN,621,4325,14.4
11215,11215,15K464,81,21,5,2019,BROOKLYN,621,4325,14.4
11215,11215,15K051,364,233,78,2020,BROOKLYN,621,4325,14.4
11215,11215,15K088,495,136,6,2020,BROOKLYN,621,4325,14.4
11215,11215,15K442,130,49,17,2020,BROOKLYN,621,4325,14.4
11215,11215,15K443,182,85,24,2020,BROOKLYN,621,4325,14.4
11215,11215,15K464,92,34,5,2020,BROOKLYN,621,4325,14.4
11216,11216,13K301,9,9,5,2015,BROOKLYN,733,3812,19.2
11216,11216,17K138,19,19,5,2015,BROOKLYN,733,3812,19.2
11216,11216,13K301,36,6,5,2016,BROOKLYN,733,3812,19.2
11216,11216,17K138,93,22,5,2016,BROOKLYN,733,3812,19.2
11216,11216,13K301,31,5,5,2017,BROOKLYN,733,3812,19.2
11216,11216,17K138,81,23,5,2017,BROOKLYN,733,3812,19.2
11216,11216,13K301,29,5,5,2019,BROOKLYN,733,3812,19.2
11216,11216,17K138,69,26,5,2019,BROOKLYN,733,3812,19.2
11216,11216,13K301,27,5,5,2020,BROOKLYN,733,3812,19.2
11216,11216,17K138,77,23,5,2020,BROOKLYN,733,3812,19.2
11217,11217,13K266,6,6,5,2015,BROOKLYN,614,3131,19.6
11217,11217,15K447,120,120,58,2015,BROOKLYN,614,3131,19.6
11217,11217,13K266,49,16,5,2016,BROOKLYN,614,3131,19.6
11217,11217,15K447,170,126,62,2016,BROOKLYN,614,3131,19.6
11217,11217,13K266,67,8,5,2017,BROOKLYN,614,3131,19.6
11217,11217,15K447,179,134,51,2017,BROOKLYN,614,3131,19.6
11217,11217,13K266,45,9,5,2019,BROOKLYN,614,3131,19.6
11217,11217,15K447,186,115,32,2019,BROOKLYN,614,3131,19.6
11217,11217,13K266,56,14,5,2020,BROOKLYN,614,3131,19.6
11217,11217,15K447,184,109,32,2020,BROOKLYN,614,3131,19.6
11218,11218,15K839,5,5,5,2015,BROOKLYN,1721,7085,24.3
11218,11218,20K062,117,117,7,2015,BROOKLYN,1721,7085,24.3
11218,11218,20K062,418,136,8,2016,BROOKLYN,1721,7085,24.3
11218,11218,15K839,104,36,7,2017,BROOKLYN,1721,7085,24.3
11218,11218,20K062,395,104,5,2017,BROOKLYN,1721,7085,24.3
11218,11218,15K839,110,29,5,2019,BROOKLYN,1721,7085,24.3
11218,11218,20K062,395,97,7,2019,BROOKLYN,1721,7085,24.3
11218,11218,22K890,106,51,5,2019,BROOKLYN,1721,7085,24.3
11218,11218,15K839,109,25,6,2020,BROOKLYN,1721,7085,24.3
11218,11218,20K062,386,90,6,2020,BROOKLYN,1721,7085,24.3
11218,11218,22K890,95,32,5,2020,BROOKLYN,1721,7085,24.3
11219,11219,20K187,341,341,296,2015,BROOKLYN,3047,13895,21.9
11219,11219,20K187,344,319,268,2016,BROOKLYN,3047,13895,21.9
11219,11219,20K187,278,251,205,2017,BROOKLYN,3047,13895,21.9
11219,11219,20K187,334,293,214,2019,BROOKLYN,3047,13895,21.9
11219,11219,20K187,340,315,221,2020,BROOKLYN,3047,13895,21.9
11220,11220,20K220,203,203,32,2015,BROOKLYN,1539,5952,25.9
11220,11220,20K220,497,199,27,2016,BROOKLYN,1539,5952,25.9
11220,11220,20K220,528,181,27,2017,BROOKLYN,1539,5952,25.9
11220,11220,20K220,493,157,19,2019,BROOKLYN,1539,5952,25.9
11220,11220,20K220,524,153,17,2020,BROOKLYN,1539,5952,25.9
11221,11221,16K057,11,11,5,2015,BROOKLYN,1304,5834,22.4
11221,11221,16K267,25,25,5,2015,BROOKLYN,1304,5834,22.4
11221,11221,16K308,6,6,5,2015,BROOKLYN,1304,5834,22.4
11221,11221,16K681,30,30,5,2015,BROOKLYN,1304,5834,22.4
11221,11221,32K291,7,7,5,2015,BROOKLYN,1304,5834,22.4
11221,11221,32K347,11,11,5,2015,BROOKLYN,1304,5834,22.4
11221,11221,32K349,18,18,5,2015,BROOKLYN,1304,5834,22.4
11221,11221,16K057,68,7,5,2016,BROOKLYN,1304,5834,22.4
11221,11221,16K267,61,9,5,2016,BROOKLYN,1304,5834,22.4
11221,11221,16K308,65,11,5,2016,BROOKLYN,1304,5834,22.4
11221,11221,16K681,48,9,5,2016,BROOKLYN,1304,5834,22.4
11221,11221,32K291,104,10,5,2016,BROOKLYN,1304,5834,22.4
11221,11221,32K347,88,5,5,2016,BROOKLYN,1304,5834,22.4
11221,11221,32K349,100,19,5,2016,BROOKLYN,1304,5834,22.4
11221,11221,16K057,81,9,5,2017,BROOKLYN,1304,5834,22.4
11221,11221,16K267,87,19,5,2017,BROOKLYN,1304,5834,22.4
11221,11221,16K308,57,8,5,2017,BROOKLYN,1304,5834,22.4
11221,11221,16K681,62,20,5,2017,BROOKLYN,1304,5834,22.4
11221,11221,32K291,107,8,5,2017,BROOKLYN,1304,5834,22.4
11221,11221,32K347,100,11,5,2017,BROOKLYN,1304,5834,22.4
11221,11221,32K349,82,7,5,2017,BROOKLYN,1304,5834,22.4
11221,11221,16K057,56,12,5,2019,BROOKLYN,1304,5834,22.4
11221,11221,16K267,84,12,5,2019,BROOKLYN,1304,5834,22.4
11221,11221,16K308,20,5,5,2019,BROOKLYN,1304,5834,22.4
11221,11221,16K681,70,18,5,2019,BROOKLYN,1304,5834,22.4
11221,11221,32K291,100,37,5,2019,BROOKLYN,1304,5834,22.4
11221,11221,32K347,109,5,5,2019,BROOKLYN,1304,5834,22.4
11221,11221,32K349,125,34,5,2019,BROOKLYN,1304,5834,22.4
11221,11221,16K057,33,5,5,2020,BROOKLYN,1304,5834,22.4
11221,11221,16K267,70,28,5,2020,BROOKLYN,1304,5834,22.4
11221,11221,16K308,28,5,5,2020,BROOKLYN,1304,5834,22.4
11221,11221,16K681,68,23,5,2020,BROOKLYN,1304,5834,22.4
11221,11221,32K291,119,6,5,2020,BROOKLYN,1304,5834,22.4
11221,11221,32K347,102,5,5,2020,BROOKLYN,1304,5834,22.4
11221,11221,32K349,98,9,5,2020,BROOKLYN,1304,5834,22.4
11222,11222,14K126,31,31,5,2015,BROOKLYN,442,3244,13.6
11222,11222,14K126,141,28,5,2016,BROOKLYN,442,3244,13.6
11222,11222,14K126,136,35,5,2017,BROOKLYN,442,3244,13.6
11222,11222,14K126,125,33,5,2019,BROOKLYN,442,3244,13.6
11222,11222,14K126,105,17,5,2020,BROOKLYN,442,3244,13.6
11223,11223,21K095,7,7,5,2015,BROOKLYN,1707,6734,25.3
11223,11223,21K228,164,164,24,2015,BROOKLYN,1707,6734,25.3
11223,11223,21K238,6,6,5,2015,BROOKLYN,1707,6734,25.3
11223,11223,21K095,40,6,5,2016,BROOKLYN,1707,6734,25.3
11223,11223,21K228,542,209,19,2016,BROOKLYN,1707,6734,25.3
11223,11223,21K238,78,14,5,2016,BROOKLYN,1707,6734,25.3
11223,11223,21K095,48,12,5,2017,BROOKLYN,1707,6734,25.3
11223,11223,21K228,420,160,17,2017,BROOKLYN,1707,6734,25.3
11223,11223,21K238,61,14,5,2017,BROOKLYN,1707,6734,25.3
11223,11223,21K095,57,37,5,2019,BROOKLYN,1707,6734,25.3
11223,11223,21K228,491,194,19,2019,BROOKLYN,1707,6734,25.3
11223,11223,21K238,56,10,5,2019,BROOKLYN,1707,6734,25.3
11223,11223,21K095,60,19,5,2020,BROOKLYN,1707,6734,25.3
11223,11223,21K228,488,187,19,2020,BROOKLYN,1707,6734,25.3
11223,11223,21K238,65,16,5,2020,BROOKLYN,1707,6734,25.3
11224,11224,21K239,386,386,207,2015,BROOKLYN,1169,4386,26.7
11224,11224,21K288,5,5,5,2015,BROOKLYN,1169,4386,26.7
11224,11224,21K303,62,62,5,2015,BROOKLYN,1169,4386,26.7
11224,11224,21K239,387,280,149,2016,BROOKLYN,1169,4386,26.7
11224,11224,21K288,48,5,5,2016,BROOKLYN,1169,4386,26.7
11224,11224,21K303,146,36,5,2016,BROOKLYN,1169,4386,26.7
11224,11224,21K239,429,336,196,2017,BROOKLYN,1169,4386,26.7
11224,11224,21K288,51,5,5,2017,BROOKLYN,1169,4386,26.7
11224,11224,21K303,184,38,5,2017,BROOKLYN,1169,4386,26.7
11224,11224,21K239,429,320,147,2019,BROOKLYN,1169,4386,26.7
11224,11224,21K288,46,5,5,2019,BROOKLYN,1169,4386,26.7
11224,11224,21K303,186,33,5,2019,BROOKLYN,1169,4386,26.7
11224,11224,21K239,424,298,151,2020,BROOKLYN,1169,4386,26.7
11224,11224,21K288,45,13,5,2020,BROOKLYN,1169,4386,26.7
11224,11224,21K303,192,38,5,2020,BROOKLYN,1169,4386,26.7
11225,11225,17K061,58,58,5,2015,BROOKLYN,1141,4444,25.7
11225,11225,17K352,8,8,5,2015,BROOKLYN,1141,4444,25.7
11225,11225,17K590,26,26,5,2015,BROOKLYN,1141,4444,25.7
11225,11225,17K061,319,90,5,2016,BROOKLYN,1141,4444,25.7
11225,11225,17K352,67,6,5,2016,BROOKLYN,1141,4444,25.7
11225,11225,17K590,95,34,5,2016,BROOKLYN,1141,4444,25.7
11225,11225,17K061,274,96,5,2017,BROOKLYN,1141,4444,25.7
11225,11225,17K352,72,9,5,2017,BROOKLYN,1141,4444,25.7
11225,11225,17K590,88,15,5,2017,BROOKLYN,1141,4444,25.7
11225,11225,17K061,189,63,5,2019,BROOKLYN,1141,4444,25.7
11225,11225,17K352,41,5,5,2019,BROOKLYN,1141,4444,25.7
11225,11225,17K590,124,25,5,2019,BROOKLYN,1141,4444,25.7
11225,11225,17K061,194,62,5,2020,BROOKLYN,1141,4444,25.7
11225,11225,17K352,49,7,5,2020,BROOKLYN,1141,4444,25.7
11225,11225,17K590,165,27,5,2020,BROOKLYN,1141,4444,25.7
11226,11226,17K002,58,58,5,2015,BROOKLYN,2252,8268,27.2
11226,11226,17K246,23,23,5,2015,BROOKLYN,2252,8268,27.2
11226,11226,17K382,14,14,5,2015,BROOKLYN,2252,8268,27.2
11226,11226,17K543,14,14,5,2015,BROOKLYN,2252,8268,27.2
11226,11226,17K002,174,37,5,2016,BROOKLYN,2252,8268,27.2
11226,11226,17K246,183,39,5,2016,BROOKLYN,2252,8268,27.2
11226,11226,17K382,53,11,5,2016,BROOKLYN,2252,8268,27.2
11226,11226,17K543,64,19,5,2016,BROOKLYN,2252,8268,27.2
11226,11226,17K002,157,69,5,2017,BROOKLYN,2252,8268,27.2
11226,11226,17K246,152,24,5,2017,BROOKLYN,2252,8268,27.2
11226,11226,17K382,44,15,5,2017,BROOKLYN,2252,8268,27.2
11226,11226,17K543,67,20,5,2017,BROOKLYN,2252,8268,27.2
11226,11226,17K002,159,51,5,2019,BROOKLYN,2252,8268,27.2
11226,11226,17K246,141,16,5,2019,BROOKLYN,2252,8268,27.2
11226,11226,17K382,44,5,5,2019,BROOKLYN,2252,8268,27.2
11226,11226,17K543,73,23,5,2019,BROOKLYN,2252,8268,27.2
11226,11226,17K002,136,22,5,2020,BROOKLYN,2252,8268,27.2
11226,11226,17K246,124,14,5,2020,BROOKLYN,2252,8268,27.2
11226,11226,17K382,40,5,5,2020,BROOKLYN,2252,8268,27.2
11226,11226,17K543,91,18,5,2020,BROOKLYN,2252,8268,27.2
11228,11228,20K201,298,298,116,2015,BROOKLYN,669,2975,22.5
11228,11228,20K229,62,62,15,2015,BROOKLYN,669,2975,22.5
11228,11228,20K259,253,253,93,2015,BROOKLYN,669,2975,22.5
11228,11228,20K201,498,296,127,2016,BROOKLYN,669,2975,22.5
11228,11228,20K229,105,58,14,2016,BROOKLYN,669,2975,22.5
11228,11228,20K259,565,322,83,2016,BROOKLYN,669,2975,22.5
11228,11228,20K201,525,338,101,2017,BROOKLYN,669,2975,22.5
11228,11228,20K229,130,93,20,2017,BROOKLYN,669,2975,22.5
11228,11228,20K259,580,309,86,2017,BROOKLYN,669,2975,22.5
11228,11228,20K201,591,345,116,2019,BROOKLYN,669,2975,22.5
11228,11228,20K229,129,82,20,2019,BROOKLYN,669,2975,22.5
11228,11228,20K259,612,325,78,2019,BROOKLYN,669,2975,22.5
11228,11228,20K201,571,342,102,2020,BROOKLYN,669,2975,22.5
11228,11228,20K229,121,73,14,2020,BROOKLYN,669,2975,22.5
11228,11228,20K259,578,318,82,2020,BROOKLYN,669,2975,22.5
11229,11229,22K206,51,51,6,2015,BROOKLYN,1768,10981,16.1
11229,11229,22K234,346,346,101,2015,BROOKLYN,1768,10981,16.1
11229,11229,22K278,65,65,5,2015,BROOKLYN,1768,10981,16.1
11229,11229,22K206,122,53,10,2016,BROOKLYN,1768,10981,16.1
11229,11229,22K234,656,396,90,2016,BROOKLYN,1768,10981,16.1
11229,11229,22K278,315,129,5,2016,BROOKLYN,1768,10981,16.1
11229,11229,22K206,116,51,9,2017,BROOKLYN,1768,10981,16.1
11229,11229,22K234,684,370,79,2017,BROOKLYN,1768,10981,16.1
11229,11229,22K278,294,98,7,2017,BROOKLYN,1768,10981,16.1
11229,11229,22K206,134,63,10,2019,BROOKLYN,1768,10981,16.1
11229,11229,22K234,569,263,40,2019,BROOKLYN,1768,10981,16.1
11229,11229,22K278,379,116,9,2019,BROOKLYN,1768,10981,16.1
11229,11229,22K206,141,73,12,2020,BROOKLYN,1768,10981,16.1
11229,11229,22K234,510,217,37,2020,BROOKLYN,1768,10981,16.1
11229,11229,22K278,358,65,11,2020,BROOKLYN,1768,10981,16.1
11230,11230,21K099,12,12,5,2015,BROOKLYN,2354,9746,24.2
11230,11230,21K099,95,20,5,2016,BROOKLYN,2354,9746,24.2
11230,11230,21K099,102,17,5,2017,BROOKLYN,2354,9746,24.2
11230,11230,21K099,80,13,5,2019,BROOKLYN,2354,9746,24.2
11230,11230,21K099,85,16,5,2020,BROOKLYN,2354,9746,24.2
11231,11231,15K448,11,11,5,2015,BROOKLYN,423,2573,16.4
11231,11231,15K448,87,10,5,2016,BROOKLYN,423,2573,16.4
11231,11231,15K448,89,6,5,2017,BROOKLYN,423,2573,16.4
11231,11231,15K448,87,12,5,2019,BROOKLYN,423,2573,16.4
11231,11231,15K448,97,15,5,2020,BROOKLYN,423,2573,16.4
11232,11232,15K136,27,27,5,2015,BROOKLYN,528,1995,26.5
11232,11232,15K821,61,61,5,2015,BROOKLYN,528,1995,26.5
11232,11232,15K136,170,14,5,2016,BROOKLYN,528,1995,26.5
11232,11232,15K821,167,70,9,2016,BROOKLYN,528,1995,26.5
11232,11232,15K136,169,18,5,2017,BROOKLYN,528,1995,26.5
11232,11232,15K821,163,53,5,2017,BROOKLYN,528,1995,26.5
11232,11232,15K136,178,22,5,2019,BROOKLYN,528,1995,26.5
11232,11232,15K821,176,47,5,2019,BROOKLYN,528,1995,26.5
11232,11232,15K136,181,42,5,2020,BROOKLYN,528,1995,26.5
11232,11232,15K821,176,42,5,2020,BROOKLYN,528,1995,26.5
11233,11233,16K035,15,15,5,2015,BROOKLYN,1256,4818,26.1
11233,11233,17K484,6,6,5,2015,BROOKLYN,1256,4818,26.1
11233,11233,23K137,5,5,5,2015,BROOKLYN,1256,4818,26.1
11233,11233,23K155,7,7,5,2015,BROOKLYN,1256,4818,26.1
11233,11233,23K178,6,6,5,2015,BROOKLYN,1256,4818,26.1
11233,11233,23K522,11,11,5,2015,BROOKLYN,1256,4818,26.1
11233,11233,23K644,9,9,5,2015,BROOKLYN,1256,4818,26.1
11233,11233,23K664,15,15,5,2015,BROOKLYN,1256,4818,26.1
11233,11233,16K035,67,22,5,2016,BROOKLYN,1256,4818,26.1
11233,11233,17K484,47,8,5,2016,BROOKLYN,1256,4818,26.1
11233,11233,23K137,32,6,5,2016,BROOKLYN,1256,4818,26.1
11233,11233,23K155,42,8,5,2016,BROOKLYN,1256,4818,26.1
11233,11233,23K178,30,5,5,2016,BROOKLYN,1256,4818,26.1
11233,11233,23K522,54,12,5,2016,BROOKLYN,1256,4818,26.1
11233,11233,23K644,85,30,5,2016,BROOKLYN,1256,4818,26.1
11233,11233,23K664,43,12,5,2016,BROOKLYN,1256,4818,26.1
11233,11233,16K035,81,27,5,2017,BROOKLYN,1256,4818,26.1
11233,11233,17K484,46,7,5,2017,BROOKLYN,1256,4818,26.1
11233,11233,23K137,32,9,5,2017,BROOKLYN,1256,4818,26.1
11233,11233,23K155,33,8,5,2017,BROOKLYN,1256,4818,26.1
11233,11233,23K178,30,5,5,2017,BROOKLYN,1256,4818,26.1
11233,11233,23K522,61,9,5,2017,BROOKLYN,1256,4818,26.1
11233,11233,23K644,87,12,5,2017,BROOKLYN,1256,4818,26.1
11233,11233,23K664,35,12,5,2017,BROOKLYN,1256,4818,26.1
11233,11233,16K035,74,17,5,2019,BROOKLYN,1256,4818,26.1
11233,11233,17K484,51,7,5,2019,BROOKLYN,1256,4818,26.1
11233,11233,23K155,42,7,5,2019,BROOKLYN,1256,4818,26.1
11233,11233,23K178,42,6,5,2019,BROOKLYN,1256,4818,26.1
11233,11233,23K522,52,5,5,2019,BROOKLYN,1256,4818,26.1
11233,11233,23K644,82,5,5,2019,BROOKLYN,1256,4818,26.1
11233,11233,23K664,68,19,5,2019,BROOKLYN,1256,4818,26.1
11233,11233,16K035,57,25,5,2020,BROOKLYN,1256,4818,26.1
11233,11233,17K484,49,5,5,2020,BROOKLYN,1256,4818,26.1
11233,11233,23K155,32,5,5,2020,BROOKLYN,1256,4818,26.1
11233,11233,23K178,40,10,5,2020,BROOKLYN,1256,4818,26.1
11233,11233,23K522,61,9,5,2020,BROOKLYN,1256,4818,26.1
11233,11233,23K644,96,5,5,2020,BROOKLYN,1256,4818,26.1
11233,11233,23K664,56,5,5,2020,BROOKLYN,1256,4818,26.1
11234,11234,22K078,61,61,5,2015,BROOKLYN,2239,8158,27.4
11234,11234,22K207,24,24,9,2015,BROOKLYN,2239,8158,27.4
11234,11234,22K078,211,50,5,2016,BROOKLYN,2239,8158,27.4
11234,11234,22K207,147,43,5,2016,BROOKLYN,2239,8158,27.4
11234,11234,22K078,201,35,5,2017,BROOKLYN,2239,8158,27.4
11234,11234,22K207,140,43,5,2017,BROOKLYN,2239,8158,27.4
11234,11234,22K078,196,34,5,2019,BROOKLYN,2239,8158,27.4
11234,11234,22K207,127,30,5,2019,BROOKLYN,2239,8158,27.4
11234,11234,22K078,180,32,5,2020,BROOKLYN,2239,8158,27.4
11234,11234,22K207,117,37,5,2020,BROOKLYN,2239,8158,27.4
11235,11235,21K098,327,327,107,2015,BROOKLYN,2038,8246,24.7
11235,11235,21K209,20,20,5,2015,BROOKLYN,2038,8246,24.7
11235,11235,21K225,29,29,5,2015,BROOKLYN,2038,8246,24.7
11235,11235,22K014,40,40,5,2015,BROOKLYN,2038,8246,24.7
11235,11235,21K098,490,348,114,2016,BROOKLYN,2038,8246,24.7
11235,11235,21K209,52,20,5,2016,BROOKLYN,2038,8246,24.7
11235,11235,21K225,118,21,5,2016,BROOKLYN,2038,8246,24.7
11235,11235,22K014,221,45,5,2016,BROOKLYN,2038,8246,24.7
11235,11235,21K098,494,372,104,2017,BROOKLYN,2038,8246,24.7
11235,11235,21K209,71,33,5,2017,BROOKLYN,2038,8246,24.7
11235,11235,21K225,139,42,5,2017,BROOKLYN,2038,8246,24.7
11235,11235,22K014,213,41,5,2017,BROOKLYN,2038,8246,24.7
11235,11235,21K098,515,348,98,2019,BROOKLYN,2038,8246,24.7
11235,11235,21K209,72,14,5,2019,BROOKLYN,2038,8246,24.7
11235,11235,21K225,129,34,5,2019,BROOKLYN,2038,8246,24.7
11235,11235,22K014,186,46,5,2019,BROOKLYN,2038,8246,24.7
11235,11235,21K098,534,374,110,2020,BROOKLYN,2038,8246,24.7
11235,11235,21K209,67,13,5,2020,BROOKLYN,2038,8246,24.7
11235,11235,21K225,127,25,5,2020,BROOKLYN,2038,8246,24.7
11235,11235,22K014,179,32,5,2020,BROOKLYN,2038,8246,24.7
11236,11236,18K066,42,42,5,2015,BROOKLYN,2702,9068,29.8
11236,11236,18K068,27,27,5,2015,BROOKLYN,2702,9068,29.8
11236,11236,18K211,55,55,5,2015,BROOKLYN,2702,9068,29.8
11236,11236,18K235,75,75,11,2015,BROOKLYN,2702,9068,29.8
11236,11236,18K366,65,65,5,2015,BROOKLYN,2702,9068,29.8
11236,11236,18K066,101,24,5,2016,BROOKLYN,2702,9068,29.8
11236,11236,18K068,146,8,5,2016,BROOKLYN,2702,9068,29.8
11236,11236,18K211,181,30,5,2016,BROOKLYN,2702,9068,29.8
11236,11236,18K235,111,100,7,2016,BROOKLYN,2702,9068,29.8
11236,11236,18K366,161,61,5,2016,BROOKLYN,2702,9068,29.8
11236,11236,18K066,102,37,5,2017,BROOKLYN,2702,9068,29.8
11236,11236,18K068,143,16,5,2017,BROOKLYN,2702,9068,29.8
11236,11236,18K211,185,36,5,2017,BROOKLYN,2702,9068,29.8
11236,11236,18K235,91,89,7,2017,BROOKLYN,2702,9068,29.8
11236,11236,18K366,137,42,5,2017,BROOKLYN,2702,9068,29.8
11236,11236,18K066,114,25,5,2019,BROOKLYN,2702,9068,29.8
11236,11236,18K068,96,6,5,2019,BROOKLYN,2702,9068,29.8
11236,11236,18K211,126,50,5,2019,BROOKLYN,2702,9068,29.8
11236,11236,18K235,116,104,5,2019,BROOKLYN,2702,9068,29.8
11236,11236,18K366,138,32,5,2019,BROOKLYN,2702,9068,29.8
11236,11236,18K066,104,20,5,2020,BROOKLYN,2702,9068,29.8
11236,11236,18K068,64,10,5,2020,BROOKLYN,2702,9068,29.8
11236,11236,18K211,98,19,5,2020,BROOKLYN,2702,9068,29.8
11236,11236,18K235,92,77,11,2020,BROOKLYN,2702,9068,29.8
11236,11236,18K366,126,35,5,2020,BROOKLYN,2702,9068,29.8
11237,11237,32K162,19,19,5,2015,BROOKLYN,969,4021,24.1
11237,11237,32K383,204,204,13,2015,BROOKLYN,969,4021,24.1
11237,11237,32K554,12,12,5,2015,BROOKLYN,969,4021,24.1
11237,11237,32K162,137,16,5,2016,BROOKLYN,969,4021,24.1
11237,11237,32K383,293,220,11,2016,BROOKLYN,969,4021,24.1
11237,11237,32K554,62,18,5,2016,BROOKLYN,969,4021,24.1
11237,11237,32K162,161,8,5,2017,BROOKLYN,969,4021,24.1
11237,11237,32K383,285,179,5,2017,BROOKLYN,969,4021,24.1
11237,11237,32K554,59,22,5,2017,BROOKLYN,969,4021,24.1
11237,11237,32K162,91,68,5,2019,BROOKLYN,969,4021,24.1
11237,11237,32K383,277,236,5,2019,BROOKLYN,969,4021,24.1
11237,11237,32K554,61,22,5,2019,BROOKLYN,969,4021,24.1
11237,11237,32K162,129,8,5,2020,BROOKLYN,969,4021,24.1
11237,11237,32K383,271,169,6,2020,BROOKLYN,969,4021,24.1
11237,11237,32K554,60,26,8,2020,BROOKLYN,969,4021,24.1
11238,11238,13K351,16,16,5,2015,BROOKLYN,781,4202,18.6
11238,11238,17K340,40,40,5,2015,BROOKLYN,781,4202,18.6
11238,11238,17K353,13,13,5,2015,BROOKLYN,781,4202,18.6
11238,11238,13K351,49,21,5,2016,BROOKLYN,781,4202,18.6
11238,11238,17K340,76,51,5,2016,BROOKLYN,781,4202,18.6
11238,11238,17K353,69,5,5,2016,BROOKLYN,781,4202,18.6
11238,11238,13K351,45,21,5,2017,BROOKLYN,781,4202,18.6
11238,11238,17K340,74,35,5,2017,BROOKLYN,781,4202,18.6
11238,11238,17K353,45,6,5,2017,BROOKLYN,781,4202,18.6
11238,11238,13K351,52,12,5,2019,BROOKLYN,781,4202,18.6
11238,11238,17K340,55,31,5,2019,BROOKLYN,781,4202,18.6
11238,11238,17K353,56,5,5,2019,BROOKLYN,781,4202,18.6
11238,11238,13K351,51,10,5,2020,BROOKLYN,781,4202,18.6
11238,11238,17K340,56,6,5,2020,BROOKLYN,781,4202,18.6
11238,11238,17K353,63,5,5,2020,BROOKLYN,781,4202,18.6
11239,11239,19K364,31,31,5,2015,BROOKLYN,517,1778,29.1
11239,11239,19K452,46,46,5,2015,BROOKLYN,517,1778,29.1
11239,11239,19K364,99,21,5,2016,BROOKLYN,517,1778,29.1
11239,11239,19K452,96,45,5,2016,BROOKLYN,517,1778,29.1
11239,11239,19K364,110,21,5,2017,BROOKLYN,517,1778,29.1
11239,11239,19K452,101,52,5,2017,BROOKLYN,517,1778,29.1
11239,11239,19K364,117,11,5,2019,BROOKLYN,517,1778,29.1
11239,11239,19K452,99,31,5,2019,BROOKLYN,517,1778,29.1
11239,11239,19K364,76,15,5,2020,BROOKLYN,517,1778,29.1
11239,11239,19K452,102,34,5,2020,BROOKLYN,517,1778,29.1
11351,11357,NA,NA,NA,NA,NA,NA,811,3362,24.1
11354,11354,25Q185,275,275,99,2015,QUEENS,1185,4468,26.5
11354,11354,25Q185,499,257,77,2016,QUEENS,1185,4468,26.5
11354,11354,25Q185,535,250,93,2017,QUEENS,1185,4468,26.5
11354,11354,25Q185,503,232,84,2019,QUEENS,1185,4468,26.5
11354,11354,25Q185,478,248,80,2020,QUEENS,1185,4468,26.5
11355,11355,25Q189,91,91,20,2015,QUEENS,1275,4405,28.9
11355,11355,25Q237,176,176,71,2015,QUEENS,1275,4405,28.9
11355,11355,25Q281,64,64,21,2015,QUEENS,1275,4405,28.9
11355,11355,25Q189,230,96,21,2016,QUEENS,1275,4405,28.9
11355,11355,25Q237,402,161,70,2016,QUEENS,1275,4405,28.9
11355,11355,25Q281,111,84,16,2016,QUEENS,1275,4405,28.9
11355,11355,25Q189,248,97,17,2017,QUEENS,1275,4405,28.9
11355,11355,25Q237,429,194,53,2017,QUEENS,1275,4405,28.9
11355,11355,25Q281,106,70,20,2017,QUEENS,1275,4405,28.9
11355,11355,25Q189,269,113,11,2019,QUEENS,1275,4405,28.9
11355,11355,25Q237,461,217,52,2019,QUEENS,1275,4405,28.9
11355,11355,25Q281,94,57,12,2019,QUEENS,1275,4405,28.9
11355,11355,25Q189,232,66,9,2020,QUEENS,1275,4405,28.9
11355,11355,25Q237,447,215,57,2020,QUEENS,1275,4405,28.9
11355,11355,25Q281,107,62,17,2020,QUEENS,1275,4405,28.9
11356,11356,25Q379,151,40,5,2020,QUEENS,552,2013,27.4
11357,11357,25Q194,138,138,45,2015,QUEENS,811,3362,24.1
11357,11357,25Q194,375,142,42,2016,QUEENS,811,3362,24.1
11357,11357,25Q194,392,147,54,2017,QUEENS,811,3362,24.1
11357,11357,25Q194,433,180,52,2019,QUEENS,811,3362,24.1
11357,11357,25Q194,415,194,74,2020,QUEENS,811,3362,24.1
11358,11358,25Q025,115,115,35,2015,QUEENS,566,2570,22
11358,11358,25Q285,12,12,6,2015,QUEENS,566,2570,22
11358,11358,25Q025,304,119,26,2016,QUEENS,566,2570,22
11358,11358,25Q285,71,21,5,2016,QUEENS,566,2570,22
11358,11358,25Q025,329,147,29,2017,QUEENS,566,2570,22
11358,11358,25Q285,72,16,5,2017,QUEENS,566,2570,22
11358,11358,25Q025,388,168,34,2019,QUEENS,566,2570,22
11358,11358,25Q285,82,18,5,2019,QUEENS,566,2570,22
11358,11358,25Q025,364,140,37,2020,QUEENS,566,2570,22
11358,11358,25Q285,82,22,5,2020,QUEENS,566,2570,22
11359,11360,NA,NA,NA,NA,NA,NA,316,1640,19.3
11360,11360,25Q294,43,43,14,2015,QUEENS,316,1640,19.3
11360,11360,25Q294,125,61,21,2016,QUEENS,316,1640,19.3
11360,11360,25Q294,138,69,21,2017,QUEENS,316,1640,19.3
11360,11360,25Q294,131,51,14,2019,QUEENS,316,1640,19.3
11360,11360,25Q294,112,56,10,2020,QUEENS,316,1640,19.3
11361,11361,26Q158,233,233,104,2015,QUEENS,452,2150,21
11361,11361,26Q158,337,190,86,2016,QUEENS,452,2150,21
11361,11361,26Q158,382,236,84,2017,QUEENS,452,2150,21
